SouthEast,73,,Walsh,21:30.2,,Kentucky,21,30
SouthEast,74,,Gearing,21:32.5,,Clemson,21,32
SouthEast,75,,Donohue,21:34.4,,George Mason,21,34
SouthEast,76,,Jackson,21:35.0,,James Madison,21,35
SouthEast,77,,Abbatiello,21:35.4,,Charlotte,21,35
SouthEast,78,,Grams,21:35.6,,Eastern Kentucky,21,36
SouthEast,79,,Anastasakis,21:36.0,,Elon,21,36
SouthEast,80,,Sauder,21:37.0,,Clemson,21,37
SouthEast,81,,Case,21:37.7,,High Point,21,38
SouthEast,82,,Finikiotis,21:37.9,,William,21,38
SouthEast,83,,Rennyson,21:37.9,,Virginia,21,38
SouthEast,84,,Geis,21:39.6,,High Point,21,40
SouthEast,85,,Watkins,21:39.9,,Morehead,21,40
SouthEast,86,,Inman,21:40.8,,Charleston South,21,41
SouthEast,87,,Savedge,21:41.3,,VCU,21,41
SouthEast,88,,Brown,21:42.0,,Richmond,21,42
SouthEast,89,,Schulz,21:43.0,,Wake,21,43
SouthEast,90,,Horton,21:43.4,,Charlotte,21,43
SouthEast,91,,Fedders,21:43.5,,App State,21,44
SouthEast,92,,Nikolaou,21:44.3,,Western Carolina,21,44
SouthEast,93,,Michels,21:44.5,,Kentucky,21,45
SouthEast,94,,Hamer,21:46.1,,George Mason,21,46
SouthEast,95,,Beery,21:46.6,,Louisville,21,47
SouthEast,96,,Stoudt,21:47.5,,East Carolina,21,48
SouthEast,97,,Ickes,21:48.4,,High Point,21,48
SouthEast,98,,McGrath,21:48.8,,South Carolina,21,49
SouthEast,99,,Peeples,21:48.9,,Kentucky,21,49
SouthEast,100,,Koekemoer,21:50.9,,Campbell,21,51
SouthEast,101,,Yourkavitch,21:51.1,,East Carolina,21,51
SouthEast,102,,Corona-Luna,21:51.3,,Morehead,21,51
SouthEast,103,,Gosser,21:51.9,,Louisville,21,52
SouthEast,104,,Wilson,21:52.3,,Louisville,21,52
SouthEast,105,,Kolor,21:52.6,,App State,21,53
SouthEast,106,,Witt,21:52.6,,James Madison,21,53
SouthEast,107,,Paxton,21:53.3,,William,21,53
SouthEast,108,,Reix,21:53.9,,Eastern Kentucky,21,54
SouthEast,109,,Smith,21:54.0,,North Carolina,21,54
SouthEast,110,,Tillo-Prats,21:54.2,,East Carolina,21,54
SouthEast,111,,Angers,21:55.5,,Richmond,21,55
SouthEast,112,,Greeley,21:55.9,,App State,21,56
SouthEast,113,,Bower,21:55.9,,Liberty,21,56
SouthEast,114,,Geraniotis,21:57.1,,Elon,21,57
SouthEast,115,,Greenwalt,21:58.1,,North Carolina,21,58
SouthEast,116,,Smith,21:58.2,,Elon,21,58
SouthEast,117,,Hirneisen,21:58.6,,Liberty,21,59
SouthEast,118,,Stone,21:59.3,,UNC-Greensboro,21,59
SouthEast,119,,Charlotte,21:59.8,,North Carolina,22,0
SouthEast,120,,Wright,22:00.2,,Louisville,22,0
SouthEast,121,,Kowalk,22:01.5,,William,22,1
SouthEast,122,,Hellman,22:03.6,,High Point,22,4
SouthEast,123,,Kurtz,22:03.7,,Liberty,22,4
SouthEast,124,,Cunningham,22:04.1,,Morehead,22,4
SouthEast,125,,Louw,22:05.1,,Campbell,22,5
SouthEast,126,,Garcia,22:05.5,,William,22,6
SouthEast,127,,Mueller,22:05.7,,South Carolina,22,6
SouthEast,128,,Sargent,22:06.1,,App State,22,6
SouthEast,129,,Tobler,22:08.3,,Northern Kentucky,22,8
SouthEast,130,,Conley,22:09.1,,George Mason,22,9
SouthEast,131,,Petit,22:09.8,,North Carolina,22,10
SouthEast,132,,Edmundson,22:11.3,,North Carolina,22,11
SouthEast,133,,Preeo,22:11.6,,Elon,22,12
SouthEast,134,,Viparina,22:12.4,,James Madison,22,12
SouthEast,135,,Yentz,22:14.4,,East Carolina,22,14
SouthEast,136,,Chinn,22:15.1,,Morehead,22,15
SouthEast,137,,Flairty,22:15.4,,Northern Kentucky,22,15
SouthEast,138,,Sorg,22:15.6,,Liberty,22,16
SouthEast,139,,Breidenstine,22:16.5,,VT,22,16
SouthEast,140,,Pingpank,22:17.3,,Eastern Kentucky,22,17
SouthEast,141,,Hajnos,22:18.4,,App State,22,18
SouthEast,142,,Wilson,22:19.1,,Liberty,22,19
SouthEast,143,,Botha,22:19.8,,Campbell,22,20
SouthEast,144,,Connelly,22:21.6,,James Madison,22,22
SouthEast,145,,Brown,22:22.6,,VCU,22,23
SouthEast,146,,Wittrock,22:22.9,,Clemson,22,23
SouthEast,147,,Brush,22:23.0,,VT,22,23
SouthEast,148,,Robelen,22:25.9,,Richmond,22,26
SouthEast,149,,Bloxom,22:26.7,,William,22,27
SouthEast,150,,Bagus,22:27.4,,High Point,22,27
SouthEast,151,,Butler,22:28.1,,App State,22,28
SouthEast,152,,Black,22:31.3,,Northern Kentucky,22,31
SouthEast,153,,Trotter,22:32.0,,Western Carolina,22,32
SouthEast,154,,McKenzie,22:32.1,,Wofford,22,32
SouthEast,155,,Ambrose,22:32.1,,Colllege of Charleston,22,32
SouthEast,156,,Garcia,22:32.8,,UNC-Greensboro,22,33
SouthEast,157,,Lansing,22:33.3,,Virginia,22,33
SouthEast,158,,Dill,22:34.2,,UNC-Greensboro,22,34
SouthEast,159,,Morgan,22:35.2,,George Mason,22,35
SouthEast,160,,Freeland,22:38.0,,George Mason,22,38
SouthEast,161,,Jakobs,22:39.2,,High Point,22,39
SouthEast,162,,Evely,22:40.2,,App State,22,40
SouthEast,163,,Henson,22:40.9,,Winthrop,22,41
SouthEast,164,,Cooke,22:41.0,,East Carolina,22,41
SouthEast,165,,Godlock,22:43.8,,UNC-Greensboro,22,44
SouthEast,166,,Larkin,22:44.2,,South Carolina,22,44
SouthEast,168,,Wesolowski,22:44.7,,Elon,22,45
SouthEast,169,,Dorn,22:45.3,,Morehead,22,45
SouthEast,170,,Nelson,22:45.4,,Charlotte,22,45
SouthEast,171,,Wilson,22:46.0,,Wofford,22,46
SouthEast,172,,Mills,22:46.5,,Charleston South,22,46
SouthEast,173,,Nasir,22:46.5,,South Carolina,22,46
SouthEast,174,,Savioz,22:46.9,,Elon,22,47
SouthEast,175,,Pettis,22:47.3,,Charlotte,22,47
SouthEast,176,,Barnett,22:47.7,,Wofford,22,48
SouthEast,177,,Tavares,22:48.3,,William,22,48
SouthEast,178,,Croll,22:51.0,,Coastal Carolina,22,51
SouthEast,179,,Eidson,22:51.1,,James Madison,22,51
SouthEast,180,,Scott,22:51.5,,VCU,22,51
SouthEast,181,,Pierstorff,22:52.4,,USC,22,52
SouthEast,182,,Pelfrey,22:53.0,,Morehead,22,53
SouthEast,183,,Cherry,22:53.1,,Colllege of Charleston,22,53
SouthEast,184,,McAndrew,22:54.4,,Wofford,22,54
SouthEast,185,,Wolfe,22:55.3,,Northern Kentucky,22,55
SouthEast,186,,Paraskeva,22:57.5,,Wofford,22,57
SouthEast,187,,Coleman,23:00.9,,UNC-Asheville,23,1
SouthEast,189,,Wilson,23:04.1,,South Carolina,23,4
SouthEast,190,,Jackson,23:04.7,,Campbell,23,5
SouthEast,191,,Campbell,23:06.0,,Wake,23,6
SouthEast,192,,Fitch,23:07.0,,Campbell,23,7
SouthEast,193,,Anderson,23:10.3,,UNC-Greensboro,23,10
SouthEast,194,,Fadgyas,23:12.1,,Wofford,23,12
SouthEast,195,,Knight,23:15.5,,James Madison,23,15
SouthEast,196,,Larkin,23:19.7,,George Mason,23,20
SouthEast,197,,LeClaire,23:20.4,,Coastal Carolina,23,20
SouthEast,198,,Fraleigh,23:21.2,,Charlotte,23,21
SouthEast,199,,Brewer,23:21.5,,UNC-Asheville,23,22
SouthEast,200,,Smith,23:23.3,,UNC-Greensboro,23,23
SouthEast,201,,Appel,23:25.1,,Louisville,23,25
SouthEast,202,,Higgins,23:26.1,,UNC-Greensboro,23,26
SouthEast,203,,Phelix,23:26.3,,East Carolina,23,26
SouthEast,204,,Bowen,23:28.4,,Campbell,23,28
SouthEast,205,,Gates,23:28.5,,Western Carolina,23,29
SouthEast,206,,Blaylock,23:33.4,,Western Carolina,23,33
SouthEast,207,,Brown,23:37.5,,Charlotte,23,37
SouthEast,208,,Cranford,23:39.2,,Campbell,23,39
SouthEast,209,,Nichols,23:40.0,,UNC-Asheville,23,40
SouthEast,210,,Frey,23:41.0,,Northern Kentucky,23,41
SouthEast,211,,Dellapa,23:46.4,,Elon,23,46
SouthEast,214,,Delaplaine,23:49.4,,Coastal Carolina,23,49
SouthEast,215,,Knight,23:49.8,,James Madison,23,50
SouthEast,216,,Lienhart,23:53.4,,Northern Kentucky,23,53
SouthEast,217,,Davis,23:53.6,,USC,23,54
SouthEast,218,,Mangette,23:55.3,,Northern Kentucky,23,55
SouthEast,219,,Appleton,23:59.0,,UNC-Asheville,23,59
SouthEast,220,,Wood,24:02.9,,Western Carolina,24,3
SouthEast,221,,Thornhill,24:02.9,,Charleston South,24,3
SouthEast,222,,Thompson,24:04.9,,USC,24,5
SouthEast,223,,Ballou,24:08.9,,Winthrop,24,9
SouthEast,224,,Willemse,24:10.2,,Charleston South,24,10
SouthEast,225,,Leone,24:10.8,,Coastal Carolina,24,11
SouthEast,226,,Kosiorek,24:19.7,,Colllege of Charleston,24,20
SouthEast,227,,Vedder,24:22.4,,Colllege of Charleston,24,22
SouthEast,228,,Cole,24:25.5,,Charleston South,24,26
SouthEast,229,,Carpenter,24:32.4,,Coastal Carolina,24,32
SouthEast,230,,Cherono,24:40.5,,USC,24,41
SouthEast,231,,Bradshaw,24:50.0,,USC,24,50
SouthEast,232,,Lemon,24:51.6,,Coastal Carolina,24,52
SouthEast,233,,Williams,24:57.5,,Longwood,24,57
SouthEast,235,,Bolstad,25:01.5,,Gardner-Webb,25,1
SouthEast,236,,Smith,25:07.2,,Colllege of Charleston,25,7
SouthEast,237,,Chavez,25:26.3,,USC,25,26
SouthEast,238,,DeRoberts,25:31.6,,Colllege of Charleston,25,32
SouthEast,239,,Foster,25:35.1,,Longwood,25,35
SouthEast,240,,Mattison,25:35.7,,Western Carolina,25,36
SouthEast,241,,Gordon,25:36.8,,Longwood,25,37
SouthEast,242,,Cadet,25:48.9,,Charleston South,25,49
SouthEast,244,,Leavitt,26:38.4,,USC,26,38
