NorthEast,42,,"Ketchum, Ella",22:45.6,06:06.3,Dartmouth,22,46
NorthEast,43,,"Duca, Paige",22:47.1,06:06.7,Boston College,22,47
NorthEast,44,,"Jeffers, Carleen",22:47.2,06:06.7,Brown,22,47
NorthEast,45,,"Hayes, Delia",22:48.0,06:06.9,Boston College,22,48
NorthEast,46,,"Kompelien, Emily",22:48.9,06:07.1,Brown,22,49
NorthEast,47,,"Tripodi, Serena",22:50.4,06:07.5,Columbia,22,50
NorthEast,48,,"Juul, Anna",22:53.9,06:08.5,Harvard,22,54
NorthEast,49,,"Davison, Madeleine",22:55.3,06:08.9,Syracuse,22,55
NorthEast,50,,"Bellows, Allison",22:56.8,06:09.3,Brown,22,57
NorthEast,51,,"Sullivan Sweeney, Fian",22:57.6,06:09.5,Boston College,22,58
NorthEast,52,,"Spiers, Abigail",22:57.9,06:09.6,Syracuse,22,58
NorthEast,53,,"Clermont, Nicole",22:59.4,06:10.0,Boston College,22,59
NorthEast,54,,"Huelskamp, Audrey",23:01.0,06:10.4,Cornell,23,1
NorthEast,55,,"Nahom, Mia",23:02.5,06:10.8,Connecticut,23,3
NorthEast,56,,"Sisson, Annika",23:03.3,06:11.0,Stony Brook,23,3
NorthEast,57,,"Wilson, Emma",23:03.4,06:11.0,Syracuse,23,3
NorthEast,58,,"Ielfield, Hali",23:04.0,06:11.2,Manhattan,23,4
NorthEast,59,,"Fajardo, Lisa",23:04.2,06:11.2,Manhattan,23,4
NorthEast,60,,"Brumley, Briar",23:04.4,06:11.3,Cornell,23,4
NorthEast,61,,"Dickinson, Laura",23:05.7,06:11.6,Syracuse,23,6
NorthEast,62,,"O'Brien, Brianna",23:06.5,06:11.9,Connecticut,23,7
NorthEast,63,,"Martell, AnneMarie",23:06.6,06:11.9,Vermont,23,7
NorthEast,64,,"Machabee, Holly",23:10.9,06:13.0,Albany,23,11
NorthEast,65,,"Coffin, Maria",23:13.3,06:13.7,Providence,23,13
NorthEast,66,,"Rafter, Angelia",23:14.0,06:13.9,Central Connecticut,23,14
NorthEast,67,,"Champagne, Margaret",23:14.7,06:14.1,New Hampshire,23,15
NorthEast,68,,"Scheriff, Jessica",23:15.2,06:14.2,Iona,23,15
NorthEast,69,,"Kellar, Jessica",23:15.3,06:14.2,Boston U.,23,15
NorthEast,70,,"Wise, Louiza",23:15.5,06:14.3,Northeastern,23,15
NorthEast,71,,"Meeks, Gillian",23:16.1,06:14.4,Harvard,23,16
NorthEast,72,,"Nunnery, Bethany",23:18.2,06:15.0,Army West Point,23,18
NorthEast,73,,"Reyda, Lauren",23:19.5,06:15.3,Buffalo,23,19
NorthEast,74,,"Voight, Morgan",23:20.1,06:15.5,Quinnipiac,23,20
NorthEast,75,,"Burns, Emily",23:20.6,06:15.6,Marist,23,21
NorthEast,76,,"Taylor, Abigail",23:22.9,06:16.3,Fordham,23,23
NorthEast,77,,"Miller, Jane",23:23.3,06:16.4,Yale,23,23
NorthEast,78,,"Sherman, Cara",23:24.4,06:16.7,Albany,23,24
NorthEast,79,,"Conway, Chloe",23:25.1,06:16.8,Brown,23,25
NorthEast,80,,"Cortina, Camila",23:25.9,06:17.1,Northeastern,23,26
NorthEast,81,,"White, Lauren",23:26.2,06:17.1,Boston College,23,26
NorthEast,82,,"Forman, Sarah",23:27.0,06:17.4,Siena,23,27
NorthEast,83,,"Morris, Allie",23:27.7,06:17.5,UMass Lowell,23,28
NorthEast,84,,"Medrano, Tessa",23:28.2,06:17.7,Harvard,23,28
NorthEast,85,,"Grohn, Denise",23:29.5,06:18.0,Marist,23,30
NorthEast,86,,"Aneno, Susan",23:30.1,06:18.2,Connecticut,23,30
NorthEast,87,,"Masciarelli, Sophia",23:30.5,06:18.3,Hofstra,23,30
NorthEast,88,,"Murray, Katherine",23:31.3,06:18.5,UMass Lowell,23,31
NorthEast,89,,"Burr, Randi",23:33.1,06:19.0,Connecticut,23,33
NorthEast,90,,"Walters, Rebecca",23:34.0,06:19.2,Marist,23,34
NorthEast,91,,"Guevara, Tiana",23:35.1,06:19.5,Stony Brook,23,35
NorthEast,92,,"Hallahan, Maggie",23:35.9,06:19.7,Vermont,23,36
NorthEast,93,,"Starn, Brooke",23:36.5,06:19.9,Harvard,23,37
NorthEast,94,,"Klemens, Klaire",23:36.9,06:20.0,Stony Brook,23,37
NorthEast,95,,"Sayer, Samantha",23:38.2,06:20.4,Vermont,23,38
NorthEast,96,,"O'Reilly, Clodagh",23:38.9,06:20.6,Stony Brook,23,39
NorthEast,97,,"McArdle, Allison",23:39.3,06:20.7,Holy Cross,23,39
NorthEast,98,,"Oeser, Anna",23:39.3,06:20.7,Boston College,23,39
NorthEast,99,,"Fisher, Laurel",23:40.4,06:21.0,Fordham,23,40
NorthEast,100,,"Ohrtman, Kaitlyn",23:40.8,06:21.1,Iona,23,41
NorthEast,101,,"Smith, Maria",23:41.7,06:21.3,Marist,23,42
NorthEast,102,,"Cueva-Scarpelli, Jessica",23:42.7,06:21.6,Binghamton,23,43
NorthEast,103,,"Ortega, Alexandria",23:44.1,06:21.9,Stony Brook,23,44
NorthEast,104,,"Batsu, Corrine",23:44.6,06:22.1,Boston U.,23,45
NorthEast,105,,"Bakas, Kaitlin",23:45.3,06:22.3,Quinnipiac,23,45
NorthEast,106,,"Collins, Hayley",23:46.9,06:22.7,Marist,23,47
NorthEast,107,,"Gallery, Jaclyn",23:47.1,06:22.7,Connecticut,23,47
NorthEast,108,,"Trumble, Lauren",23:47.8,06:22.9,Vermont,23,48
NorthEast,109,,"Halbrook, Abby",23:49.7,06:23.4,Army West Point,23,50
NorthEast,110,,"Johnson, Sydney",23:50.5,06:23.7,Siena,23,51
NorthEast,111,,"Sullivan, Carlin",23:51.3,06:23.9,Canisius,23,51
NorthEast,112,,"Chigatayeva, Aziza",23:52.1,06:24.1,Binghamton,23,52
NorthEast,113,,"Mackay, Emily",23:52.2,06:24.1,Binghamton,23,52
NorthEast,114,,"DeCicco, Alex",23:52.3,06:24.1,Providence,23,52
NorthEast,115,,"Bohan, Shea",23:52.7,06:24.3,Marist,23,53
NorthEast,116,,"Holway, Louise",23:53.3,06:24.4,Northeastern,23,53
NorthEast,117,,"Solimine, Jenna",23:53.6,06:24.5,UMass Lowell,23,54
NorthEast,118,,"Andrews, Mika",23:53.6,06:24.5,Army West Point,23,54
NorthEast,119,,"Raftis, Kylee",23:53.6,06:24.5,Boston College,23,54
NorthEast,120,,"Guilfoyle, Noreen",23:54.4,06:24.7,Albany,23,54
NorthEast,121,,"Manning, Holly",23:55.6,06:25.0,Stony Brook,23,56
NorthEast,122,,"Koski, Phoebe",23:55.8,06:25.1,Vermont,23,56
NorthEast,123,,"Walak, Kelsey",23:56.6,06:25.3,Northeastern,23,57
NorthEast,124,,"Brawner, Megan",24:00.0,06:26.2,Central Connecticut,24,0
NorthEast,125,,"Randazzo, Ericka",24:01.0,06:26.5,Connecticut,24,1
NorthEast,126,,"Goldstein, Abbe",24:02.1,06:26.8,Harvard,24,2
NorthEast,127,,"Stewart, Kayla",24:02.4,06:26.9,Canisius,24,2
NorthEast,128,,"Guevara, Talia",24:02.4,06:26.9,Stony Brook,24,2
NorthEast,129,,"Foote, Bridget",24:02.4,06:26.9,Northeastern,24,2
NorthEast,130,,"Strain, Monica",24:02.7,06:26.9,Siena,24,3
NorthEast,131,,"Ricalton, Maria",24:07.7,06:28.3,Quinnipiac,24,8
NorthEast,132,,"McReavy, Hannah",24:09.1,06:28.6,Providence,24,9
NorthEast,133,,"Banda, Felicia",24:10.0,06:28.9,Hofstra,24,10
NorthEast,134,,"Piccinic, Shelby",24:11.2,06:29.2,Army West Point,24,11
NorthEast,135,,"Grebe, Angelina",24:12.3,06:29.5,Fordham,24,12
NorthEast,136,,"O'Shea, Caroline",24:13.0,06:29.7,Vermont,24,13
NorthEast,137,,"Curtin, Meghan",24:13.8,06:29.9,Quinnipiac,24,14
NorthEast,138,,"Richards, Marissa",24:13.9,06:29.9,UMass Lowell,24,14
NorthEast,139,,"Hubbell, Dawn",24:15.2,06:30.3,Central Connecticut,24,15
NorthEast,140,,"Schmitt, Anya",24:16.0,06:30.5,Siena,24,16
NorthEast,141,,"Olsmats, Eleonora",24:16.1,06:30.5,New Hampshire,24,16
NorthEast,142,,"Johnson, Camryn",24:17.2,06:30.8,Siena,24,17
NorthEast,143,,"Thorne, Jacqueline",24:18.9,06:31.3,Sacred Heart,24,19
NorthEast,144,,"Quigley, Madeline",24:19.1,06:31.3,New Hampshire,24,19
NorthEast,145,,"Snow, Sydney",24:19.2,06:31.4,Fordham,24,19
NorthEast,146,,"Krzyzanowski, Katarzyna",24:19.7,06:31.5,Fordham,24,20
NorthEast,147,,"McCormack, Kate",24:20.1,06:31.6,Fordham,24,20
NorthEast,148,,"Henry, Chardae",24:20.9,06:31.8,Buffalo,24,21
NorthEast,149,,"Huerta, Alicia",24:21.0,06:31.8,Boston U.,24,21
NorthEast,150,,"Yamazaki, Erika",24:21.4,06:31.9,Binghamton,24,21
NorthEast,151,,"Swanson, Kelsey",24:22.4,06:32.2,Connecticut,24,22
NorthEast,152,,"Sessa, Emily",24:22.8,06:32.3,UMass Lowell,24,23
NorthEast,153,,"Coletti, Samantha",24:24.1,06:32.7,Army West Point,24,24
NorthEast,154,,"Fuller, Brittany",24:24.3,06:32.7,Buffalo,24,24
NorthEast,155,,"O'Leary, Colette",24:25.0,06:32.9,UMass Amherst,24,25
NorthEast,156,,"DiCicco, Jody",24:25.5,06:33.0,Sacred Heart,24,26
NorthEast,157,,"Halloran, Michaela",24:26.2,06:33.2,Holy Cross,24,26
NorthEast,158,,"Kattman, Gaelyn",24:26.3,06:33.3,Sacred Heart,24,26
NorthEast,159,,"Hurley, Alexina",24:27.4,06:33.6,UMass Amherst,24,27
NorthEast,160,,"Pellegrini, Carolyn",24:27.7,06:33.6,Siena,24,28
NorthEast,161,,"Leighton, Jane",24:34.5,06:35.5,Vermont,24,34
NorthEast,162,,"Songer, Ellie",24:35.1,06:35.6,Quinnipiac,24,35
NorthEast,163,,"Pacheco, Shaelyn",24:35.3,06:35.7,Quinnipiac,24,35
NorthEast,164,,"Lord, Arianna",24:37.2,06:36.2,Yale,24,37
NorthEast,165,,"Bergen, Kaylee",24:37.6,06:36.3,Fairfield,24,38
NorthEast,166,,"Gihorski, Kate",24:39.4,06:36.8,Quinnipiac,24,39
NorthEast,167,,"Iocca, Kelly",24:40.5,06:37.1,Albany,24,41
NorthEast,168,,"Barrett, Tessa",24:41.5,06:37.3,Providence,24,41
NorthEast,169,,"Pierce, Bailey",24:41.6,06:37.4,Canisius,24,42
NorthEast,170,,"Jones, Riley",24:42.8,06:37.7,Buffalo,24,43
NorthEast,171,,"Peer, Chloe",24:43.7,06:37.9,Binghamton,24,44
NorthEast,172,,"Ocker, Coco",24:44.8,06:38.2,Boston U.,24,45
NorthEast,173,,"Betterbed, Dominique",24:45.1,06:38.3,Boston U.,24,45
NorthEast,174,,"Flagg, Laura",24:45.6,06:38.4,UMass Lowell,24,46
NorthEast,175,,"Maheshwari, Kajol",24:47.1,06:38.8,Army West Point,24,47
NorthEast,176,,"Tzimorotas, Cailtin",24:47.8,06:39.0,Holy Cross,24,48
NorthEast,177,,"Dana, Ashley",24:53.5,06:40.6,Central Connecticut,24,53
NorthEast,178,,"De Lucia, Bianca",24:54.5,06:40.8,Sacred Heart,24,54
NorthEast,179,,"Hedrick, Helen",24:55.3,06:41.0,Army West Point,24,55
NorthEast,180,,"Gunther, Hannah",24:55.5,06:41.1,Colgate,24,56
NorthEast,181,,"Klinowski, Nora",24:59.6,06:42.2,Niagara,25,0
NorthEast,182,,"Wolker, Elin",25:02.7,06:43.0,Boston U.,25,3
NorthEast,183,,"Demars, Nicole",25:03.9,06:43.3,Hartford,25,4
NorthEast,184,,"Nolan, Kira",25:09.6,06:44.9,New Hampshire,25,10
NorthEast,185,,"Cuffe, Dara",25:12.5,06:45.7,Providence,25,13
NorthEast,186,,"Martinez, Vicky",25:16.5,06:46.7,Colgate,25,16
NorthEast,187,,"Carney, Sara",25:16.9,06:46.8,Wagner,25,17
NorthEast,188,,"Liell, Vivian",25:18.9,06:47.4,Wagner,25,19
NorthEast,189,,"Barretto, Cayla",25:19.7,06:47.6,New Hampshire,25,20
NorthEast,190,,"Parkinson, Laura",25:20.5,06:47.8,Boston U.,25,20
NorthEast,191,,"Chesters, Sabrina",25:20.9,06:47.9,Central Connecticut,25,21
NorthEast,192,,"Quarshie, Kaylah",25:21.8,06:48.1,Albany,25,22
NorthEast,193,,"Scheck, Emily",25:23.0,06:48.5,Canisius,25,23
NorthEast,194,,"Wilkinson, Justyna",25:23.0,06:48.5,Canisius,25,23
NorthEast,195,,"Larson, Denise",25:25.0,06:49.0,Colgate,25,25
NorthEast,196,,"Serkes, Morgan",25:25.3,06:49.1,Siena,25,25
NorthEast,197,,"Mahoney, Caroline",25:26.5,06:49.4,New Hampshire,25,27
NorthEast,198,,"Melao, Mia",25:28.5,06:49.9,Fairfield,25,29
NorthEast,199,,"Hart, Meggie",25:29.0,06:50.1,Niagara,25,29
NorthEast,200,,"Berardi, Skyler",25:36.9,06:52.2,Colgate,25,37
NorthEast,201,,"Alex, Bridget",25:38.5,06:52.6,Fordham,25,38
NorthEast,202,,"Doyle, Aileen",25:47.4,06:55.0,Canisius,25,47
NorthEast,203,,"Villalba, Alex",25:48.5,06:55.3,Fairfield,25,48
NorthEast,204,,"Weiss, Olivia",25:50.7,06:55.9,Sacred Heart,25,51
NorthEast,205,,"Cass, Katherine",25:51.2,06:56.0,Holy Cross,25,51
NorthEast,206,,"Tedeschi, Allie",25:52.6,06:56.4,Hartford,25,53
NorthEast,207,,"Bugara, Grace",25:52.8,06:56.5,Northeastern,25,53
NorthEast,208,,"Joseph, Emma",25:56.3,06:57.4,Colgate,25,56
NorthEast,209,,"Cary, Emma",25:56.6,06:57.5,Sacred Heart,25,57
NorthEast,210,,"Graves, Elizabeth",25:57.6,06:57.7,Holy Cross,25,58
NorthEast,211,,"freemire, julia",25:59.0,06:58.1,Niagara,25,59
NorthEast,212,,"Farren, Kelsi",26:06.6,07:00.2,Fairfield,26,7
NorthEast,213,,"Frawley, Jane",26:07.8,07:00.5,Fairfield,26,8
NorthEast,214,,"Piccolo, Amy",26:15.2,07:02.5,Northeastern,26,15
NorthEast,215,,"Manners, Sophia",26:17.1,07:03.0,Colgate,26,17
NorthEast,216,,"Stone, Kaylee",26:17.5,07:03.1,Binghamton,26,18
NorthEast,217,,"Kelly, Brigit",26:19.6,07:03.6,Sacred Heart,26,20
NorthEast,218,,"Ayres, Julia",26:28.0,07:05.9,Bryant,26,28
NorthEast,219,,"Russell, Elle",26:32.8,07:07.2,Niagara,26,33
NorthEast,220,,"Hamel, Amanda",26:36.0,07:08.0,Hartford,26,36
NorthEast,221,,"Ricci, Morgan",26:37.7,07:08.5,Central Connecticut,26,38
NorthEast,222,,"Kern, Katie",26:38.8,07:08.8,Fairfield,26,39
NorthEast,223,,"Keown, Jamie",26:42.6,07:09.8,Albany,26,43
NorthEast,224,,"Rao, Sajora",26:47.2,07:11.0,Buffalo,26,47
NorthEast,225,,"Campise, Breann",26:55.7,07:13.3,Bryant,26,56
NorthEast,226,,"Ashton, Claire",26:56.2,07:13.5,Binghamton,26,56
NorthEast,227,,"Freeman, Sarah",26:59.4,07:14.3,Bryant,26,59
NorthEast,228,,"Hackman, Courtney",27:01.3,07:14.8,Hartford,27,1
NorthEast,229,,"Roman, Casey",27:05.5,07:16.0,Niagara,27,6
NorthEast,230,,"Baker, Kaeli",27:08.8,07:16.8,Hartford,27,9
NorthEast,231,,"Bryant, Diondra",27:09.9,07:17.1,St. Francis (N.Y.),27,10
NorthEast,232,,"Gajewski, Danielle",27:10.0,07:17.2,New Hampshire,27,10
NorthEast,233,,"Rivers, Leah",27:18.2,07:19.4,St. Francis (N.Y.),27,18
NorthEast,234,,"Kurz, Natalie",27:27.1,07:21.7,Buffalo,27,27
NorthEast,235,,"Boese, Megan",27:32.2,07:23.1,Hofstra,27,32
NorthEast,236,,"Bacher, Alli",27:39.3,07:25.0,Hofstra,27,39
NorthEast,237,,"Lock, Kierstin",27:45.5,07:26.7,Bryant,27,45
NorthEast,238,,"Kibler, Grace",27:56.2,07:29.5,Niagara,27,56
NorthEast,239,,"Meizen, Caroline",28:01.7,07:31.0,Bryant,28,2
NorthEast,240,,"ronan, mallory",28:10.0,07:33.3,Niagara,28,10
NorthEast,241,,"Accetura , Kailyn",28:58.8,07:46.3,Central Connecticut,28,59
NorthEast,242,,"Goyette, Elizabeth",29:38.8,07:57.1,Bryant,29,39
NorthEast,243,,"Suits, Alyssa",33:42.9,09:02.5,Hofstra,33,43
